2008,10,6,50283.000
2008,10,7,50069.000
2008,10,8,49978.000
2008,10,9,49814.000
2008,10,10,50077.000
2008,10,13,51012.000
2008,10,14,52571.000
2008,10,15,51623.000
2008,10,16,52158.000
2008,10,17,52143.000
2008,10,20,52298.000
2008,10,21,52112.000
2008,10,22,51765.000
2008,10,23,51389.000
2008,10,24,51229.000
2008,10,27,51093.000
2008,10,28,51568.000
2008,10,29,51817.000
2008,10,30,52005.000
2008,10,31,52224.000
2008,11,3,52302.000
2008,11,4,52366.000
2008,11,5,52324.000
2008,11,6,52275.000
2008,11,7,52580.000
2008,11,10,52241.000
2008,11,11,51587.000
2008,11,12,51060.000
2008,11,13,51817.000
2008,11,14,51384.000
2008,11,17,51072.000
2008,11,18,51043.000
2008,11,19,50275.000
2008,11,20,47832.000
2008,11,21,48050.000
2008,11,24,52059.000
2008,11,25,52891.000
2008,11,26,54804.000
2008,11,28,55060.000
2008,12,1,54855.000
2008,12,2,56158.000
2008,12,3,57090.000
2008,12,4,56757.000
2008,12,5,58186.000
2008,12,8,59465.000
2008,12,9,59321.000
2008,12,10,59348.000
2008,12,11,59230.000
2008,12,12,59335.000
2008,12,15,59289.000
2008,12,16,59768.000
2008,12,17,59792.000
2008,12,18,59537.000
2008,12,19,59598.000
2008,12,22,59508.000
2008,12,23,59285.000
2008,12,24,59562.000
2008,12,26,59476.000
2008,12,29,59313.000
2008,12,30,59623.000
2008,12,31,59681.000
2009,1,2,59696.000
2009,1,5,59664.000
2009,1,6,59732.000
2009,1,7,59732.000
2009,1,8,59732.000
2009,1,9,59732.000
2009,1,12,58494.000
2009,1,13,58762.000
2009,1,14,57059.000
2009,1,15,56093.000
2009,1,16,55960.000
2009,1,20,55182.000
2009,1,21,55695.000
2009,1,22,55381.000
2009,1,23,55515.000
2009,1,26,55644.000
2009,1,27,55695.000
2009,1,28,55964.000
2009,1,29,55682.000
2009,1,30,55369.000
2009,2,2,55284.000
2009,2,3,55345.000
2009,2,4,55231.000
2009,2,5,55397.000
2009,2,6,55626.000
2009,2,9,55715.000
2009,2,10,55380.000
2009,2,11,55565.000
2009,2,12,55582.000
2009,2,13,55451.000
2009,2,17,55035.000
2009,2,18,55082.000
2009,2,19,54738.000
2009,2,20,54842.000
2009,2,23,54707.000
2009,2,24,55336.000
2009,2,25,55330.000
2009,2,26,55593.000
2009,2,27,55302.000
2009,3,2,55121.000
2009,3,3,54947.000
2009,3,4,55292.000
2009,3,5,54465.000
2009,3,6,54314.000
2009,3,9,54075.000
2009,3,10,55552.000
2009,3,11,55818.000
2009,3,12,56469.000
2009,3,13,56577.000
2009,3,16,56642.000
2009,3,17,56698.000
2009,3,18,56862.000
2009,3,19,56781.000
2009,3,20,56597.000
2009,3,23,57015.000
2009,3,24,56908.000
2009,3,25,56963.000
2009,3,26,57078.000
2009,3,27,57085.000
2009,3,30,56826.000
2009,3,31,57146.000
2009,4,1,57271.000
2009,4,2,57551.000
2009,4,3,57895.000
2009,4,6,57812.000
2009,4,7,57804.000
2009,4,8,58104.000
2009,4,9,58581.000
2009,4,13,58668.000
2009,4,14,58420.000
2009,4,15,58701.000
2009,4,16,58748.000
2009,4,17,58739.000
2009,4,20,58649.000
2009,4,21,58719.000
2009,4,22,58718.000
2009,4,23,58725.000
2009,4,24,58821.000
2009,4,27,58669.000
2009,4,28,58701.000
2009,4,29,58866.000
2009,4,30,58951.000
2009,5,1,58966.000
2009,5,4,59438.000
2009,5,5,59445.000
2009,5,6,59557.000
2009,5,7,59440.000
2009,5,8,59476.000
2009,5,11,59344.000
2009,5,12,59290.000
2009,5,13,59256.000
2009,5,14,59348.000
2009,5,15,59324.000
2009,5,18,59441.000
2009,5,19,59474.000
2009,5,20,59446.000
2009,5,21,59429.000
2009,5,22,59411.000
2009,5,26,59512.000
2009,5,27,59382.000
2009,5,28,59394.000
2009,5,29,59606.000
2009,6,1,59855.000
2009,6,2,59824.000
2009,6,3,59732.000
2009,6,4,59803.000
2009,6,5,59806.000
2009,6,8,59810.000
2009,6,9,59804.000
2009,6,10,59783.000
2009,6,11,59790.000
2009,6,12,59786.000
2009,6,15,59770.000
2009,6,16,59757.000
2009,6,17,59760.000
2009,6,18,59780.000
2009,6,19,59753.000
2009,6,22,59645.000
2009,6,23,59689.000
2009,6,24,59738.000
2009,6,25,59774.000
2009,6,26,59760.000
2009,6,29,59786.000
2009,6,30,59786.000
2009,7,1,59773.000
2009,7,2,59675.000
2009,7,6,59620.000
2009,7,7,59514.000
2009,7,8,59381.000
2009,7,9,59450.000
2009,7,10,59407.000
2009,7,13,59437.000
2009,7,14,59457.000
2009,7,15,59457.000
2009,7,16,59457.000
2009,7,17,59457.000
2009,7,20,59457.000
2009,7,21,59457.000
2009,7,22,59492.000
2009,7,23,59678.000
2009,7,24,59772.000
2009,7,27,59790.000
2009,7,28,59814.000
2009,7,29,59789.000
2009,7,30,59834.000
2009,7,31,59813.000
2009,8,3,59831.000
2009,8,4,59859.000
2009,8,5,59936.000
2009,8,6,59968.000
2009,8,7,60017.000
2009,8,10,60017.000
2009,8,11,60017.000
2009,8,12,60019.000
2009,8,13,60021.000
2009,8,14,60015.000
2009,8,17,59984.000
2009,8,18,60000.000
2009,8,19,59996.000
2009,8,20,60005.000
2009,8,21,60053.000
2009,8,24,60053.000
2009,8,25,60053.000
2009,8,26,60053.000
2009,8,27,60053.000
2009,8,28,60053.000
2009,8,31,60053.000
2009,9,1,60053.000
2009,9,2,60053.000
2009,9,3,60071.000
2009,9,4,60089.000
2009,9,8,60129.000
2009,9,9,60126.000
2009,9,10,60168.000
2009,9,11,60164.000
2009,9,14,60167.000
2009,9,15,60179.000
2009,9,16,60179.000
2009,9,17,60179.000
2009,9,18,60189.000
2009,9,21,60178.000
2009,9,22,60216.000
2009,9,23,60236.000
2009,9,24,60204.000
2009,9,25,60204.000
2009,9,28,60204.000
2009,9,29,60204.000
2009,9,30,60226.000
2009,10,1,60188.000
2009,10,2,60161.000
2009,10,5,60227.000
2009,10,6,60248.000
2009,10,7,60233.000
2009,10,8,60280.000
2009,10,9,60276.000
2009,10,12,60266.000
2009,10,13,60280.000
2009,10,14,60276.000
2009,10,15,60262.000
2009,10,16,60246.000
2009,10,19,60226.000
2009,10,20,60190.000
2009,10,21,60156.000
2009,10,22,60240.000
2009,10,23,60157.000
2009,10,26,60133.000
2009,10,27,60125.000
2009,10,28,60118.000
2009,10,29,60203.000
2009,10,30,60100.000
2009,11,2,60115.000
2009,11,3,60115.000
2009,11,4,60114.000
2009,11,5,60165.000
2009,11,6,60149.000
2009,11,9,60149.000
2009,11,10,60149.000
2009,11,11,60149.000
2009,11,12,60149.000
2009,11,13,60149.000
2009,11,16,60149.000
2009,11,17,60149.000
2009,11,18,60150.000
2009,11,19,60141.000
2009,11,20,60146.000
2009,11,23,60143.000
2009,11,24,60119.000
2009,11,25,60151.000
2009,11,27,60099.000
2009,11,30,60147.000
2009,12,1,60185.000
2009,12,2,60205.000
2009,12,3,60278.000
2009,12,4,60261.000
2009,12,7,60261.000
2009,12,8,60261.000
2009,12,9,60243.000
2009,12,10,60264.000
2009,12,11,60269.000
2009,12,14,60261.000
2009,12,15,60309.000
